what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478550923546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478550925270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478550925309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478550927204
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478550929738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1478550934283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478550935638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478550936315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478550937422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478550939279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478550944324
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478550947008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1478550949227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478550950376
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478550951060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478550951948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478551026981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478551027220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478551034381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478551036027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478551037374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478551047294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478551047446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478551707318
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478551763303
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478551787413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478551803370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552053888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478552314368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478552314520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1478552375936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552376918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552379571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552387131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552395994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478552434443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478552434651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552457562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1478552468244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552474786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1478552513221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552514531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552515680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552516609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552517910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552518843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552520156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552521535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478552532471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478552536012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478552580078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478552580123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478553801715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478553801865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478553852835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478553853679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478554329509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554331557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478554333879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478554334627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478554338651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478554345140
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554346928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478554348306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478554351888
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554387798
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554387880
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554390263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478554398431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478554478682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478555506759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478555509788
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478555520516
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478555520594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478555520662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478555521034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478555525245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565352257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565352323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478565354687
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478565355827
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478565356737
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478565357202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565361109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565362493
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1478565368326
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478565369652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565369838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565372457
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478565374854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565409035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565410479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565414474
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478565414548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565414824
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478565414844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565415970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565416087
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478565419534
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478565431879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478565432952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565436117
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478565437329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565437339
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478565437360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565710767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565710934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478565710989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478597228325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478597232623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478597251030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478597256181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478603929142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478606780298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478626623361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478626626149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720236110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720241431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720298950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720298955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720309948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478720313564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478727409061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478727680399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478727681987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478727881525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478727883237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478727905381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478727907423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478728134595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728139477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478728160641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728166759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728175684
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1478728175694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728178274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728182185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728185470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728190753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728197226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728204565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728212229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728218549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728221838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728228591
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478728248757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728249286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478728249290
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478728254790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478728302597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728324383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728328398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728336229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728340794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478728354917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478728358049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728481562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728482885
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478728823865
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478728849821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478728856227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728866042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728878056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478728913637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478729074800
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1478729078601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478729084021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729087109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729087776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729087936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729088102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729088384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729088592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729088878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478729089358
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1478729126897
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478729129096
