what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463699757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463701594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463716946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463720452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463725031
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463725071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463725505
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478463725512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463726698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463726845
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463730419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463739136
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463756221
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463762410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463763248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463763401
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463773110
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463786203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1478463793113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1478463795554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478463798237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1478463798533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463806801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463808143
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463810822
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478463811204
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463816909
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463820451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1478463827594
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463830729
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478463834032
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463839531
error,log,,,"Unable to validate connection settings.",1478463840060
error,log,,,"Unable to validate connection settings.",1478463840081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463840121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463842439
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463856815
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1478463857962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1478463859100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463870745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463894107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463940089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463952939
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1478463974470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463984748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463986414
error,log,,,"Unable to validate connection settings.",1478463993480
error,log,,,"Unable to validate connection settings.",1478463993500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463993558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478463995280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478464001083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478464008872
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1478464008895
error,log,,,"Unable to validate connection settings.",1478464018816
error,log,,,"Unable to validate connection settings.",1478464018835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478464018910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478464021098
error,log,,,"Unable to validate connection settings.",1478471156022
error,log,,,"Unable to validate connection settings.",1478471156039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471156092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471159771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471180154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471186074
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1478471186090
started,bundle,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin",1478471189513
executed,command,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1478471189520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471189805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471199585
executed,command,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project.commands.quartus",1478471208578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471212841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471233058
error,log,,,"Unable to validate connection settings.",1478471240708
error,log,,,"Unable to validate connection settings.",1478471240724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471240741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471301703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471313503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471322851
error,log,,,"Unable to validate connection settings.",1478471329729
error,log,,,"Unable to validate connection settings.",1478471329744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471329772
error,log,,,"Unable to validate connection settings.",1478471330322
error,log,,,"Unable to validate connection settings.",1478471330337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471331554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471334535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478471353842
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1478471353854
error,log,,,"Unhandled event loop exception",1478471353897
error,log,,,"Unhandled event loop exception",1478471353900
error,log,,,"Unhandled event loop exception",1478471353906
error,log,,,"Unhandled event loop exception",1478471353911
error,log,,,"Unhandled event loop exception",1478471353915
error,log,,,"Unhandled event loop exception",1478471353919
error,log,,,"Unhandled event loop exception",1478471353923
error,log,,,"Unhandled event loop exception",1478471353928
error,log,,,"Unhandled event loop exception",1478471353932
error,log,,,"Unhandled event loop exception",1478471353938
error,log,,,"Unhandled event loop exception",1478471353940
error,log,,,"Unhandled event loop exception",1478471353947
error,log,,,"Unhandled event loop exception",1478471353952
error,log,,,"Unhandled event loop exception",1478471353956
error,log,,,"Unhandled event loop exception",1478471353960
error,log,,,"Unhandled event loop exception",1478471353964
error,log,,,"Unhandled event loop exception",1478471353968
error,log,,,"Unhandled event loop exception",1478471353972
error,log,,,"Unhandled event loop exception",1478471353976
error,log,,,"Unhandled event loop exception",1478471353980
error,log,,,"Unhandled event loop exception",1478471353984
error,log,,,"Unhandled event loop exception",1478471353987
error,log,,,"Unhandled event loop exception",1478471353991
error,log,,,"Unhandled event loop exception",1478471353995
error,log,,,"Unhandled event loop exception",1478471353998
error,log,,,"Unhandled event loop exception",1478471354003
error,log,,,"Unhandled event loop exception",1478471354006
error,log,,,"Unhandled event loop exception",1478471354010
error,log,,,"Unhandled event loop exception",1478471354014
error,log,,,"Unhandled event loop exception",1478471354018
error,log,,,"Unhandled event loop exception",1478471354022
error,log,,,"Unhandled event loop exception",1478471354025
error,log,,,"Unhandled event loop exception",1478471354029
error,log,,,"Unhandled event loop exception",1478471354034
error,log,,,"Unhandled event loop exception",1478471354035
error,log,,,"Unhandled event loop exception",1478471354042
error,log,,,"Unhandled event loop exception",1478471354045
error,log,,,"Unhandled event loop exception",1478471354049
error,log,,,"Unhandled event loop exception",1478471354053
error,log,,,"Unhandled event loop exception",1478471354057
error,log,,,"Unhandled event loop exception",1478471354062
error,log,,,"Unhandled event loop exception",1478471354065
error,log,,,"Unhandled event loop exception",1478471354068
error,log,,,"Unhandled event loop exception",1478471354072
error,log,,,"Unhandled event loop exception",1478471354076
error,log,,,"Unhandled event loop exception",1478471354079
error,log,,,"Unhandled event loop exception",1478471354083
error,log,,,"Unhandled event loop exception",1478471354087
error,log,,,"Unhandled event loop exception",1478471354090
error,log,,,"Unhandled event loop exception",1478471354094
error,log,,,"Unhandled event loop exception",1478471354097
error,log,,,"Unhandled event loop exception",1478471354100
error,log,,,"Unhandled event loop exception",1478471354104
error,log,,,"Unhandled event loop exception",1478471354107
error,log,,,"Unhandled event loop exception",1478471354111
error,log,,,"Unhandled event loop exception",1478471354114
error,log,,,"Unhandled event loop exception",1478471354117
error,log,,,"Unhandled event loop exception",1478471354121
error,log,,,"Unhandled event loop exception",1478471354125
error,log,,,"Unhandled event loop exception",1478471354129
error,log,,,"Unhandled event loop exception",1478471354133
error,log,,,"Unhandled event loop exception",1478471354136
error,log,,,"Unhandled event loop exception",1478471354139
error,log,,,"Unhandled event loop exception",1478471354143
error,log,,,"Unhandled event loop exception",1478471354146
error,log,,,"Unhandled event loop exception",1478471354150
error,log,,,"Unhandled event loop exception",1478471354154
error,log,,,"Unhandled event loop exception",1478471354157
error,log,,,"Unhandled event loop exception",1478471354161
error,log,,,"Unhandled event loop exception",1478471354164
error,log,,,"Unhandled event loop exception",1478471354168
error,log,,,"Unhandled event loop exception",1478471354171
error,log,,,"Unhandled event loop exception",1478471354174
error,log,,,"Unhandled event loop exception",1478471354178
error,log,,,"Unhandled event loop exception",1478471354181
error,log,,,"Unhandled event loop exception",1478471354185
error,log,,,"Unhandled event loop exception",1478471354188
error,log,,,"Unhandled event loop exception",1478471354192
error,log,,,"Unhandled event loop exception",1478471354196
error,log,,,"Unhandled event loop exception",1478471354199
error,log,,,"Unhandled event loop exception",1478471354203
error,log,,,"Unhandled event loop exception",1478471354206
error,log,,,"Unhandled event loop exception",1478471354209
error,log,,,"Unhandled event loop exception",1478471354213
error,log,,,"Unhandled event loop exception",1478471354216
error,log,,,"Unhandled event loop exception",1478471354220
error,log,,,"Unhandled event loop exception",1478471354223
error,log,,,"Unhandled event loop exception",1478471354227
error,log,,,"Unhandled event loop exception",1478471354227
error,log,,,"Unhandled event loop exception",1478471354234
error,log,,,"Unhandled event loop exception",1478471354237
error,log,,,"Unhandled event loop exception",1478471354241
error,log,,,"Unhandled event loop exception",1478471354244
error,log,,,"Unhandled event loop exception",1478471354248
error,log,,,"Unhandled event loop exception",1478471354251
error,log,,,"Unhandled event loop exception",1478471354255
error,log,,,"Unhandled event loop exception",1478471354258
error,log,,,"Unhandled event loop exception",1478471354261
error,log,,,"Unhandled event loop exception",1478471354265
error,log,,,"Unhandled event loop exception",1478471354268
error,log,,,"Unhandled event loop exception",1478471354271
error,log,,,"Unhandled event loop exception",1478471354275
error,log,,,"Unhandled event loop exception",1478471354278
error,log,,,"Unhandled event loop exception",1478471354282
error,log,,,"Unhandled event loop exception",1478471354285
error,log,,,"Unhandled event loop exception",1478471354289
error,log,,,"Unhandled event loop exception",1478471354292
error,log,,,"Unhandled event loop exception",1478471354296
error,log,,,"Unhandled event loop exception",1478471354299
error,log,,,"Unhandled event loop exception",1478471354303
error,log,,,"Unhandled event loop exception",1478471354307
error,log,,,"Unhandled event loop exception",1478471354310
error,log,,,"Unhandled event loop exception",1478471354313
error,log,,,"Unhandled event loop exception",1478471354317
error,log,,,"Unhandled event loop exception",1478471354320
error,log,,,"Unhandled event loop exception",1478471354324
error,log,,,"Unhandled event loop exception",1478471354327
error,log,,,"Unhandled event loop exception",1478471354330
error,log,,,"Unhandled event loop exception",1478471354334
error,log,,,"Unhandled event loop exception",1478471354338
error,log,,,"Unhandled event loop exception",1478471354341
error,log,,,"Unhandled event loop exception",1478471354345
error,log,,,"Unhandled event loop exception",1478471354348
error,log,,,"Unhandled event loop exception",1478471354352
error,log,,,"Unhandled event loop exception",1478471354355
error,log,,,"Unhandled event loop exception",1478471354358
error,log,,,"Unhandled event loop exception",1478471354362
error,log,,,"Unhandled event loop exception",1478471354367
error,log,,,"Unhandled event loop exception",1478471354371
error,log,,,"Unhandled event loop exception",1478471354375
error,log,,,"Unhandled event loop exception",1478471354378
error,log,,,"Unhandled event loop exception",1478471354383
error,log,,,"Unhandled event loop exception",1478471354387
error,log,,,"Unhandled event loop exception",1478471354391
error,log,,,"Unhandled event loop exception",1478471354395
error,log,,,"Unhandled event loop exception",1478471354399
error,log,,,"Unhandled event loop exception",1478471354402
error,log,,,"Unhandled event loop exception",1478471354407
error,log,,,"Unhandled event loop exception",1478471354410
error,log,,,"Unhandled event loop exception",1478471354414
error,log,,,"Unhandled event loop exception",1478471354417
error,log,,,"Unhandled event loop exception",1478471354422
error,log,,,"Unhandled event loop exception",1478471354425
error,log,,,"Unhandled event loop exception",1478471354428
error,log,,,"Unhandled event loop exception",1478471354432
error,log,,,"Unhandled event loop exception",1478471354436
error,log,,,"Unhandled event loop exception",1478471354440
error,log,,,"Unhandled event loop exception",1478471354444
error,log,,,"Unhandled event loop exception",1478471354449
error,log,,,"Unhandled event loop exception",1478471354452
error,log,,,"Unhandled event loop exception",1478471354456
error,log,,,"Unhandled event loop exception",1478471354460
error,log,,,"Unhandled event loop exception",1478471354463
error,log,,,"Unhandled event loop exception",1478471354467
error,log,,,"Unhandled event loop exception",1478471354470
error,log,,,"Unhandled event loop exception",1478471354474
error,log,,,"Unhandled event loop exception",1478471354478
error,log,,,"Unhandled event loop exception",1478471354482
error,log,,,"Unhandled event loop exception",1478471354485
error,log,,,"Unhandled event loop exception",1478471354490
error,log,,,"Unhandled event loop exception",1478471354494
error,log,,,"Unhandled event loop exception",1478471354498
error,log,,,"Unhandled event loop exception",1478471354502
error,log,,,"Unhandled event loop exception",1478471354506
error,log,,,"Unhandled event loop exception",1478471354510
error,log,,,"Unhandled event loop exception",1478471354513
error,log,,,"Unhandled event loop exception",1478471354517
error,log,,,"Unhandled event loop exception",1478471354521
error,log,,,"Unhandled event loop exception",1478471354524
error,log,,,"Unhandled event loop exception",1478471354527
error,log,,,"Unhandled event loop exception",1478471354531
error,log,,,"Unhandled event loop exception",1478471354535
error,log,,,"Unhandled event loop exception",1478471354539
error,log,,,"Unhandled event loop exception",1478471354543
error,log,,,"Unhandled event loop exception",1478471354546
error,log,,,"Unhandled event loop exception",1478471354550
error,log,,,"Unhandled event loop exception",1478471354554
error,log,,,"Unhandled event loop exception",1478471354557
error,log,,,"Unhandled event loop exception",1478471354560
error,log,,,"Unhandled event loop exception",1478471354565
error,log,,,"Unhandled event loop exception",1478471354568
error,log,,,"Unhandled event loop exception",1478471354572
error,log,,,"Unhandled event loop exception",1478471354576
error,log,,,"Unhandled event loop exception",1478471354580
error,log,,,"Unhandled event loop exception",1478471354583
error,log,,,"Unhandled event loop exception",1478471354587
error,log,,,"Unhandled event loop exception",1478471354591
error,log,,,"Unhandled event loop exception",1478471354594
error,log,,,"Unhandled event loop exception",1478471354598
error,log,,,"Unhandled event loop exception",1478471354602
error,log,,,"Unhandled event loop exception",1478471354605
error,log,,,"Unhandled event loop exception",1478471354609
error,log,,,"Unhandled event loop exception",1478471354613
error,log,,,"Unhandled event loop exception",1478471354617
error,log,,,"Unhandled event loop exception",1478471354620
error,log,,,"Unhandled event loop exception",1478471354629
error,log,,,"Unhandled event loop exception",1478471354633
error,log,,,"Unhandled event loop exception",1478471354636
error,log,,,"Unhandled event loop exception",1478471354641
error,log,,,"Unhandled event loop exception",1478471354645
error,log,,,"Unhandled event loop exception",1478471354649
error,log,,,"Unhandled event loop exception",1478471354653
